#     Lambda      eigenvalues ->
     0.00000000    -8.00000000    -8.00000000    -6.00000000    -6.00000000    -6.00000000    -6.00000000    -6.00000000    -6.00000000
     0.10000000    -8.02752037    -8.02752037    -6.21384650    -6.21384650    -6.17517365    -6.17517364    -6.11779458    -6.11779457
     0.20000000    -8.11032931    -8.11032833    -6.47882705    -6.47882607    -6.39218512    -6.39218414    -6.26922185    -6.26922086
     0.30000000    -8.24920773    -8.24917191    -6.79369123    -6.79365540    -6.64755564    -6.64751981    -6.45207402    -6.45203820
     0.40000000    -8.44567873    -8.44523833    -7.15656885    -7.15612845    -6.93765505    -6.93721465    -6.66578292    -6.66534252
     0.50000000    -8.70268777    -8.69975801    -7.56462305    -7.56169329    -7.25996912    -7.25703936    -6.91259580    -6.90966604
     0.60000000    -9.02594024    -9.01303371    -8.01395378    -8.00104724    -7.61568317    -7.60277664    -7.19907824    -7.18617170
     0.70000000    -9.42463249    -9.38319199    -8.49985150    -8.45841100    -8.01191260    -7.97047210    -7.53659069    -7.49515019
     0.80000000    -9.90746195    -9.80558529    -9.01727691    -8.91540025    -8.45847321    -8.35659655    -7.93677503    -7.83489836
     0.90000000   -10.47344136   -10.27344136    -9.56133970    -9.36133970    -8.95811201    -8.75811201    -8.40182710    -8.20182710
     1.00000000   -11.10956559   -10.77924820   -10.12762364    -9.79730625    -9.50278389    -9.17246650    -8.92177295    -8.59145557
     1.10000000   -11.79901778   -11.31594637   -10.71233151   -10.22926010   -10.08061984    -9.59754843    -9.48246982    -8.99939840
     1.20000000   -12.52776194   -11.87752155   -11.31229794   -10.68186523   -10.66205755   -10.07213447   -10.03162484    -9.51688150
     1.30000000   -13.28572228   -12.45911553   -11.92493071   -11.29988489   -11.09832396   -10.68253902   -10.47327815   -10.11513583
     1.40000000   -14.06588962   -13.05690117   -12.54812521   -11.93033702   -11.53913676   -11.30816883   -10.92134857   -10.73093755
     1.50000000   -14.86332939   -13.66788880   -13.18017713   -12.57032554   -11.98473653   -11.94529090   -11.37488495   -11.36006490
     1.60000000   -15.67448381   -14.28974091   -13.81970441   -13.21784710   -12.59131275   -12.43496152   -11.99954500   -11.83310420
     1.70000000   -16.49672351   -14.92061925   -14.46558222   -13.87146282   -13.24438238   -12.88947796   -12.64723031   -12.29535855
     1.80000000   -17.32806098   -15.55906623   -15.11689027   -14.53010406   -13.90314110   -13.34789552   -13.30153215   -12.76643574
     1.90000000   -18.16696388   -16.20391544   -15.77287118   -15.19295446   -14.56656809   -13.96125006   -13.80982274   -13.42048828
     2.00000000   -19.01223030   -16.85422462   -16.43289769   -15.85937561   -15.23388011   -14.62545979   -14.27489202   -14.07965812
     2.10000000   -19.86290325   -17.50922555   -17.09644702   -16.52885847   -15.90446507   -15.29343791   -14.74313217   -14.74276933
     2.20000000   -20.71821061   -18.16828634   -17.76308066   -17.20099055   -16.57783682   -15.96460982   -15.41026145   -15.21315639
     2.30000000   -21.57752210   -18.83088287   -18.43242856   -17.87543304   -17.25360372   -16.63851319   -16.08052155   -15.68578934
     2.40000000   -22.44031783   -19.49657704   -19.10417657   -18.55190433   -17.93144628   -17.31477166   -16.75348405   -16.28401309
     2.50000000   -23.30616496   -20.16499990   -19.77805649   -19.23016803   -18.61110093   -17.99307563   -17.42879545   -16.95582260
     2.60000000   -24.17470003   -20.83583871   -20.45383814   -19.91002395   -19.29234805   -18.67316801   -18.10616148   -17.62994337
     2.70000000   -25.04561553   -21.50882658   -21.13132292   -20.59130123   -19.97500299   -19.35483345   -18.78533516   -18.30610210
     2.80000000   -25.91864943   -22.18373450   -21.81033867   -21.27385300   -20.65890922   -20.03789018   -19.46610764   -18.98406705
     2.90000000   -26.79357706   -22.86036480   -22.49073546   -21.95755227   -21.34393311   -20.72218364   -20.14830110   -19.66364033
     3.00000000   -27.67020458   -23.53854602   -23.17238218   -22.64228858   -22.02995979   -21.40758158   -20.83176321   -20.34465200
