#     Lambda      eigenvalues ->
     0.00000000    -5.00000000    -5.00000000    -3.00000000    -3.00000000    -3.00000000    -3.00000000    -3.00000000    -3.00000000
     0.10000000    -5.02001666    -5.02001468    -3.18946720    -3.18946522    -3.10935721    -3.10935523    -3.00674448    -3.00674250
     0.20000000    -5.08031449    -5.08019161    -3.40961738    -3.40949450    -3.23510132    -3.23497844    -3.02793311    -3.02781023
     0.30000000    -5.18196378    -5.18063700    -3.65722566    -3.65589887    -3.37493092    -3.37360414    -3.06657867    -3.06525189
     0.40000000    -5.32762382    -5.32074198    -3.92867138    -3.92178954    -3.52943528    -3.52255343    -3.12807678    -3.12119493
     0.50000000    -5.52202957    -5.49856769    -4.22029687    -4.19683498    -3.70316372    -3.67970184    -3.22019665    -3.19673476
     0.60000000    -5.77091916    -5.71073765    -4.52870666    -4.46852516    -3.90357411    -3.84339260    -3.35162278    -3.29144127
     0.70000000    -6.07763908    -5.95288630    -4.85093382    -4.72618104    -4.13709430    -4.01234152    -3.52833848    -3.40358570
     0.80000000    -6.43970973    -6.22034122    -5.18448786    -4.96511935    -4.40492107    -4.18555256    -3.75010737    -3.53073886
     0.90000000    -6.84919631    -6.50868895    -5.52732923    -5.18682187    -4.70275705    -4.36224969    -4.01084585    -3.67033849
     1.00000000    -7.29622981    -6.81408309    -5.87781026    -5.39566354    -5.02397082    -4.54182410    -4.30218682    -3.82004010
     1.10000000    -7.77192144    -7.13333199    -6.23460786    -5.59601841    -5.36238381    -4.72379436    -4.61645026    -4.04812709
     1.20000000    -8.26934435    -7.46385931    -6.59666055    -5.79117550    -5.71326151    -4.94767991    -4.90777646    -4.36156788
     1.30000000    -8.78339840    -7.80361293    -6.96311476    -6.07324695    -5.98332929    -5.29155614    -5.09346147    -4.68993693
     1.40000000    -9.31037768    -8.15096541    -7.33328111    -6.44001096    -6.17386885    -5.64500304    -5.28059870    -5.02977898
     1.50000000    -9.84757147    -8.50462447    -7.70659970    -6.81193003    -6.36365270    -6.00582112    -5.46898304    -5.37858844
     1.60000000   -10.39296812    -8.86355935    -8.08261293    -7.18785411    -6.55320416    -6.37241597    -5.73452277    -5.65844534
     1.70000000   -10.94504934    -9.22694264    -8.46094435    -7.56695180    -6.74361213    -6.74283765    -6.09620425    -5.84884509
     1.80000000   -11.50264985    -9.59410530    -8.84128224    -7.94860923    -7.11852776    -6.93273769    -6.46258516    -6.04548970
     1.90000000   -12.06486107    -9.96450223    -9.22336674    -8.33236391    -7.49649016    -7.12300791    -6.83285599    -6.40986523
     2.00000000   -12.63096428   -10.33768580    -9.60697989    -8.71786075    -7.87697819    -7.31370142    -7.20638200    -6.77797047
     2.10000000   -13.20038348   -10.71328571    -9.99193771    -9.10482248    -8.25958232    -7.58265877    -7.50483994    -7.14924692
     2.20000000   -13.77265156   -11.09099333   -10.37808402    -9.49302918    -8.64397655    -7.96128062    -7.69642579    -7.52324255
     2.30000000   -14.34738566   -11.47054970   -10.76528548    -9.88230404    -9.02989830    -8.34191759    -7.89958756    -7.88844951
     2.40000000   -14.92426893   -11.85173607   -11.15342764   -10.27250311    -9.41713376    -8.72429868    -8.27797646    -8.08089478
     2.50000000   -15.50303683   -12.23436651   -11.54241181   -10.66350789    -9.80550717    -9.10819926    -8.65815469    -8.27374148
     2.60000000   -16.08346673   -12.61828205   -11.93215241   -11.05521983   -10.19487272    -9.49343158    -9.03990833    -8.46696773
     2.70000000   -16.66536990   -13.00334605   -12.32257496   -11.44755623   -10.58510846    -9.87983751    -9.42305637    -8.66055111
     2.80000000   -17.24858524   -13.38944042   -12.71361432   -11.84044712   -10.97611162   -10.26728294    -9.80744454    -8.85446950
     2.90000000   -17.83297445   -13.77646262   -13.10521332   -12.23383286   -11.36779499   -10.65565341   -10.19294058    -9.04870149
     3.00000000   -18.41841803   -14.16432318   -13.49732156   -12.62766226   -11.76008409   -11.04485062   -10.57943041    -9.24322672
