#     Lambda      eigenvalues ->
     0.00000000    -6.00000000    -6.00000000    -4.00000000    -4.00000000    -4.00000000    -4.00000000    -4.00000000    -4.00000000
     0.10000000    -6.02251734    -6.02251714    -4.19998126    -4.19998106    -4.13870746    -4.13870726    -4.05449978    -4.05449958
     0.20000000    -6.09029060    -6.09026602    -4.43820195    -4.43817737    -4.30288795    -4.30286337    -4.12840946    -4.12838489
     0.30000000    -6.20412972    -6.20373169    -4.71216571    -4.71176768    -4.48903823    -4.48864019    -4.22233943    -4.22194140
     0.40000000    -6.36599651    -6.36324396    -5.01865718    -5.01590462    -4.69520151    -4.69244895    -4.33937828    -4.33662572
     0.50000000    -6.57992044    -6.56819811    -5.35390398    -5.34218165    -4.92283928    -4.91111695    -4.48572995    -4.47400762
     0.60000000    -6.85230025    -6.81635175    -5.71391860    -5.67797010    -5.17790502    -5.14195652    -4.67056129    -4.63461279
     0.70000000    -7.18958164    -7.10371778    -6.09484616    -6.00898229    -5.46861782    -5.38275395    -4.90323905    -4.81737518
     0.80000000    -7.59305178    -7.42514194    -6.49320416    -6.32529432    -5.79962585    -5.63171601    -5.18781283    -5.01990300
     0.90000000    -8.05595929    -7.77515614    -6.90599228    -6.62518913    -6.16820533    -5.88740218    -5.51997156    -5.23916841
     1.00000000    -8.56677223    -8.14865838    -7.33070426    -6.91259040    -6.56677223    -6.14865838    -5.89024981    -5.47213595
     1.10000000    -9.11405674    -8.54125703    -7.76528491    -7.19248521    -6.98735861    -6.41455890    -6.28892024    -5.71612054
     1.20000000    -9.68872448    -8.94934664    -8.20806516    -7.46868732    -7.42373642    -6.70828456    -6.68435858    -6.11017631
     1.30000000   -10.28413510    -9.37004039    -8.65769436    -7.87154917    -7.74359965    -7.14282753    -6.95745446    -6.52960206
     1.40000000   -10.89553221    -9.80105184    -9.11307912    -8.32783615    -8.01859876    -7.58870236    -7.23335578    -6.96248064
     1.50000000   -11.51948366   -10.24057389    -9.57333168    -8.79057024    -8.29442191    -8.04321358    -7.51166048    -7.40574559
     1.60000000   -12.15347008   -10.68717406   -10.03772790    -9.25833300    -8.57143188    -8.50444076    -7.85717891    -7.79203699
     1.70000000   -12.79560584   -11.13971016   -10.50567386    -9.73010576    -8.97098771    -8.84977818    -8.31514493    -8.07421008
     1.80000000   -13.44445279   -11.59726476   -10.97667951   -10.20513785    -9.44181849    -9.12949148    -8.77841413    -8.35794982
     1.90000000   -14.09889494   -12.05909506   -11.45033798   -10.68286277    -9.91614966    -9.41053810    -9.24604575    -8.73130224
     2.00000000   -14.75805274   -12.52459472   -11.92630937   -11.16284381   -10.39337833    -9.71730827    -9.69285134    -9.19641779
     2.10000000   -15.42122329   -12.99326480   -12.40430796   -11.64473792   -10.87303313   -10.19162459    -9.97634947    -9.66510548
     2.20000000   -16.08783785   -13.46469157   -12.88409218   -12.12827119   -11.35474029   -10.66853346   -10.26094590   -10.13684322
     2.30000000   -16.75743111   -13.93852936   -13.36545660   -12.61322168   -11.83819958   -11.14766185   -10.61120602   -10.54655486
     2.40000000   -17.42961855   -14.41448740   -13.84822558   -13.09940733   -12.32316707   -11.62870490   -11.08784444   -10.83309443
     2.50000000   -18.10407953   -14.89231942   -14.33224816   -13.58667707   -12.80944246   -12.11141105   -11.56646844   -11.22183104
     2.60000000   -18.78054449   -15.37181562   -14.81739394   -14.07490430   -13.29685972   -12.59557089   -12.04683532   -11.69934266
     2.70000000   -19.45878510   -15.85279615   -15.30354978   -14.56398200   -13.78528004   -13.08100869   -12.52874038   -12.17856847
     2.80000000   -20.13860664   -16.33510604   -15.79061706   -15.05381896   -14.27458642   -13.56757592   -13.01200979   -12.65931898
     2.90000000   -20.81984198   -16.81861108   -16.27850945   -15.54433693   -14.76467956   -14.05514620   -13.49649495   -13.14143174
     3.00000000   -21.50234688   -17.30319443   -16.76715108   -16.03546826   -15.25547458   -14.54361129   -13.98206810   -13.62476665
