#     Lambda      eigenvalues ->
     0.00000000    -3.00000000    -3.00000000    -1.00000000    -1.00000000    -1.00000000    -1.00000000    -1.00000000    -1.00000000
     0.10000000    -3.01511152    -3.01491352    -1.14820280    -1.14800480    -1.00019800    -1.00000000    -0.86690872    -0.86671072
     0.20000000    -3.06173480    -3.05866277    -1.30750194    -1.30442991    -1.00307203    -1.00000000    -0.75423286    -0.75116083
     0.30000000    -3.14332680    -3.12858136    -1.47499049    -1.46024506    -1.01474544    -1.00000000    -0.66833630    -0.65359087
     0.40000000    -3.26414983    -3.22105113    -1.64859572    -1.60549701    -1.04309870    -1.00000000    -0.61555412    -0.57245541
     0.50000000    -3.42703409    -3.33224650    -1.82683840    -1.73205081    -1.09478759    -1.00000000    -0.60019569    -0.50540811
     0.60000000    -3.63138581    -3.45863854    -2.00865310    -1.83590583    -1.17274727    -1.00000000    -0.62273271    -0.44998544
     0.70000000    -3.87298335    -3.59722348    -2.19326222    -1.91750236    -1.27575986    -1.00000000    -0.67972112    -0.40396126
     0.80000000    -4.14556091    -3.74556091    -2.38008979    -1.98008979    -1.40000000    -1.00000000    -0.76547112    -0.36547112
     0.90000000    -4.44267309    -3.90171721    -2.56870269    -2.02774682    -1.54095587    -1.00000000    -0.87397039    -0.33301452
     1.00000000    -4.75877048    -4.06417777    -2.75877048    -2.06417777    -1.69459271    -1.00000000    -1.00000000    -0.30540729
     1.10000000    -5.08948581    -4.23175967    -2.95003749    -2.09231135    -1.85772614    -1.13944832    -1.00000000    -0.28172218
     1.20000000    -5.43151958    -4.40353694    -3.14230334    -2.11432070    -2.02798264    -1.28921624    -1.00000000    -0.26123360
     1.30000000    -5.78241258    -4.57878091    -3.33540907    -2.20363167    -2.13177740    -1.44700351    -1.00000000    -0.24337184
     1.40000000    -6.14033003    -4.75691407    -3.52922718    -2.38341595    -2.14581123    -1.61110285    -1.00000000    -0.22768689
     1.50000000    -6.50389156    -4.93747511    -3.72365433    -2.56641644    -2.15723788    -1.78023723    -1.00000000    -0.21382079
     1.60000000    -6.87204645    -5.12009248    -3.91860595    -2.75195397    -2.16665197    -1.95344050    -1.00000000    -0.20148653
     1.70000000    -7.24398454    -5.30446441    -4.11401225    -2.93952013    -2.17449213    -2.12997229    -1.00000000    -0.19045216
     1.80000000    -7.61907297    -5.49034388    -4.30981515    -3.12872909    -2.30925782    -2.18108606    -1.00000000    -0.18052873
     1.90000000    -7.99681121    -5.67752706    -4.50596596    -3.31928415    -2.49084525    -2.18668181    -1.00000000    -0.17156110
     2.00000000    -8.37679864    -5.86584451    -4.70242354    -3.51095413    -2.67437509    -2.19146941    -1.00000000    -0.16342096
     2.10000000    -8.75871114    -6.05515440    -4.89915297    -3.70355674    -2.85955817    -2.19559623    -1.00000000    -0.15600143
     2.20000000    -9.14228377    -6.24533720    -5.09612435    -3.89694657    -3.04615942    -2.19917778    -1.00000000    -0.14921285
     2.30000000    -9.52729798    -6.43629157    -5.29331202    -4.09100642    -3.23398597    -2.20230560    -1.00000000    -0.14297955
     2.40000000    -9.91357189    -6.62793103    -5.49069376    -4.28564086    -3.42287813    -2.20505290    -1.00000000    -0.13723727
     2.50000000   -10.30095295    -6.82018143    -5.68825029    -4.48077152    -3.61270266    -2.20747877    -1.00000000    -0.13193114
     2.60000000   -10.68931227    -7.01297881    -5.88596478    -4.67633347    -3.80334749    -2.20963131    -1.00000000    -0.12701402
     2.70000000   -11.07854024    -7.20626775    -6.08382249    -4.87227249    -3.99471774    -2.21155000    -1.00000000    -0.12244525
     2.80000000   -11.46854300    -7.40000000    -6.28181044    -5.06854300    -4.18673255    -2.21326745    -1.00000000    -0.11818956
     2.90000000   -11.85923977    -7.59413338    -6.47991717    -5.26510638    -4.37932260    -2.21481078    -1.00000000    -0.11421622
     3.00000000   -12.25056062    -7.78863085    -6.67813250    -5.46192977    -4.57242812    -2.21620273    -1.00000000    -0.11049835
