#     Lambda      eigenvalues ->
     0.00000000   -10.00000000   -10.00000000    -8.00000000    -8.00000000    -8.00000000    -8.00000000    -8.00000000    -8.00000000
     0.10000000   -10.03252350   -10.03252350    -8.22336535    -8.22336535    -8.19694622    -8.19694622    -8.15620093    -8.15620093
     0.20000000   -10.13037935   -10.13037931    -8.50934349    -8.50934345    -8.44977636    -8.44977632    -8.36077955    -8.36077951
     0.30000000   -10.29445046   -10.29444724    -8.85748055    -8.85747732    -8.75586942    -8.75586619    -8.61076526    -8.61076203
     0.40000000   -10.52632806   -10.52625759    -9.26707806    -9.26700759    -9.11199156    -9.11192110    -8.90385644    -8.90378597
     0.50000000   -10.82868327   -10.82795085    -9.73668988    -9.73595746    -9.51460058    -9.51386816    -9.23949522    -9.23876280
     0.60000000   -11.20638801   -11.20174380   -10.26356022   -10.25891601    -9.96161307    -9.95696886    -9.62079015    -9.61614594
     0.70000000   -11.66865231   -11.64844299   -10.84332514   -10.82311582   -10.45633784   -10.43612852   -10.05715298   -10.03694366
     0.80000000   -12.22893114   -12.16545772   -11.47024436   -11.40677094   -11.00974992   -10.94627650   -10.56409436   -10.50062094
     0.90000000   -12.89440842   -12.74603667   -12.13787410   -11.98950235   -11.63105597   -11.48268421   -11.15207529   -11.00370353
     1.00000000   -13.65364354   -13.38067389   -12.83981949   -12.56684984   -12.31412509   -12.04115544   -11.81338339   -11.54041374
     1.10000000   -14.48439983   -14.05940403   -13.57026899   -13.14527319   -13.04308976   -12.61809396   -12.52937657   -12.12895892
     1.20000000   -15.36693524   -14.77337939   -14.32423872   -13.80404260   -13.73068287   -13.28346646   -13.21048675   -12.78915683
     1.30000000   -16.28735463   -15.51540498   -15.09760173   -14.58779253   -14.32565207   -14.06437824   -13.81584287   -13.56139144
     1.40000000   -17.23626280   -16.27986087   -15.88700473   -15.38851855   -14.93060281   -14.86482944   -14.43211662   -14.35553426
     1.50000000   -18.20718092   -17.06241679   -16.68974555   -16.20239544   -15.68001983   -15.54498142   -15.16618288   -15.05763131
     1.60000000   -19.19549979   -17.85973533   -17.50365004   -17.02677569   -16.50666668   -16.16788558   -15.98960442   -15.69101124
     1.70000000   -20.19784210   -18.66922638   -18.32696454   -17.85973985   -17.34244136   -16.82313616   -16.79834882   -16.33201024
     1.80000000   -21.21166956   -19.48885979   -19.15826764   -18.69984383   -18.18563781   -17.66482440   -17.43545787   -17.16942572
     1.90000000   -22.23503298   -20.31702692   -19.99640006   -19.54596951   -19.03497116   -18.51320045   -18.07839400   -18.01419580
     2.00000000   -23.26640793   -21.15243917   -20.84040992   -20.39723156   -19.88945090   -19.36713680   -18.86507368   -18.72644116
     2.10000000   -24.30458325   -21.99405338   -21.68951015   -21.25291639   -20.74829820   -20.22575202   -19.72108253   -19.37898028
     2.20000000   -25.34858339   -22.84101669   -22.54304543   -22.11244044   -21.61089017   -21.08834605   -20.58144555   -20.11669018
     2.30000000   -26.39761310   -23.69262543   -23.40046642   -22.97532074   -22.47672140   -21.95435509   -21.44553694   -20.97765242
     2.40000000   -27.45101712   -24.54829398   -24.26130966   -23.84115342   -23.34537658   -22.82331942   -22.31284659   -21.84213467
     2.50000000   -28.50825039   -25.40753115   -25.12518167   -24.70959778   -24.21651064   -23.69486006   -23.18295433   -22.70967859
     2.60000000   -29.56885557   -26.26992191   -25.99174648   -25.58036413   -25.08983406   -24.56866153   -24.05551082   -23.57990244
     2.70000000   -30.63244595   -27.13511321   -26.86071558   -26.45320445   -25.96510187   -25.44445884   -24.93022313   -24.45248571
     2.80000000   -31.69869223   -28.00280285   -27.73183996   -27.32790507   -26.84210512   -26.32202762   -25.80684369   -25.32715721
     2.90000000   -32.76731213   -28.87273065   -28.60490359   -28.20428082   -27.72066440   -27.20117655   -26.68516179   -26.20368597
     3.00000000   -33.83806228   -29.74467136   -29.47971823   -29.08217043   -28.60062465   -28.08174133   -27.56499692   -27.08187396
