#     Lambda      eigenvalues ->
     0.00000000    -9.00000000    -9.00000000    -7.00000000    -7.00000000    -7.00000000    -7.00000000    -7.00000000    -7.00000000
     0.10000000    -9.03002194    -9.03002194    -7.21894158    -7.21894158    -7.18724464    -7.18724464    -7.13915735    -7.13915735
     0.20000000    -9.12035417    -9.12035397    -7.49486670    -7.49486651    -7.42358332    -7.42358312    -7.31941090    -7.31941070
     0.30000000    -9.27182471    -9.27181396    -7.82696920    -7.82695846    -7.70594421    -7.70593346    -7.53799531    -7.53798456
     0.40000000    -9.48596380    -9.48578764    -8.21400741    -8.21383125    -8.03077151    -8.03059535    -7.79326412    -7.79308796
     0.50000000    -9.76550396    -9.76403910    -8.65383644    -8.65237159    -8.39476613    -8.39330127    -8.08587028    -8.08440543
     0.60000000   -10.11566987   -10.10792849    -9.14304753    -9.13530615    -8.79719070    -8.78944932    -8.42059322    -8.41285184
     0.70000000   -10.54584437   -10.51692486    -9.67697251    -9.64805301    -9.24334195    -9.21442244    -8.80810112    -8.77918162
     0.80000000   -11.06749094   -10.98726068   -10.25010506   -10.16987480    -9.74410582    -9.66387556    -9.26247886    -9.18224860
     0.90000000   -11.68357878   -11.51200188   -10.85671924   -10.68514234   -10.30549793   -10.13392103    -9.79000914    -9.61843224
     1.00000000   -12.38149000   -12.08256963   -11.49140626   -11.19248589   -10.92012590   -10.62120553   -10.38149000   -10.08256963
     1.10000000   -13.14167687   -12.69047345   -12.14938986   -11.69818645   -11.57411013   -11.12290671   -11.02051419   -10.58182313
     1.20000000   -13.94734002   -13.32833294   -12.82663282   -12.25569176   -12.20762575   -11.69298002   -11.63668468   -11.16813121
     1.30000000   -14.78653610   -13.99016482   -13.51981020   -12.95698641   -12.72343892   -12.38917141   -12.16061512   -11.85392281
     1.40000000   -15.65107553   -14.67127404   -14.22622075   -13.67292192   -13.24641925   -13.10269822   -12.69312043   -12.55940908
     1.50000000   -16.53525495   -15.36801737   -14.94368177   -14.40014449   -13.82929603   -13.77644420   -13.27977965   -13.23290691
     1.60000000   -17.43499173   -16.07756671   -15.67042991   -15.13633615   -14.56602929   -14.31300489   -14.01168207   -13.77891112
     1.70000000   -18.34728278   -16.79771290   -16.40503622   -15.87982530   -15.31081053   -14.85546634   -14.75271191   -14.33025541
     1.80000000   -19.26986526   -17.52671473   -17.14633702   -16.62936256   -16.06211077   -15.50109919   -15.40318649   -14.98243538
     1.90000000   -20.20099843   -18.26318601   -17.89337894   -17.38398678   -16.81878074   -16.25551085   -15.95556652   -15.73218665
     2.00000000   -21.13931912   -19.00601192   -18.64537585   -18.14294116   -17.57993708   -17.01492277   -16.51206866   -16.48753301
     2.10000000   -22.08374325   -19.75428699   -19.40167522   -18.90561860   -18.34488760   -17.77853435   -17.24758013   -17.07221897
     2.20000000   -23.03339700   -20.50726887   -20.16173179   -19.67152452   -19.11308078   -18.54571007   -18.01161588   -17.63560365
     2.30000000   -23.98756760   -21.26434356   -20.92508699   -20.44025079   -19.88407078   -19.31593863   -18.77906596   -18.30446695
     2.40000000   -24.94566748   -22.02499906   -21.69135283   -21.21145695   -20.65749257   -20.08880367   -19.54946192   -19.07147797
     2.50000000   -25.90720767   -22.78880515   -22.46019901   -21.98485628   -21.43304390   -20.86396244   -20.32241779   -19.84133100
     2.60000000   -26.87177780   -23.55539778   -23.23134283   -22.76020534   -22.21047205   -21.64113009   -21.09761256   -20.61367302
     2.70000000   -27.83903074   -24.32446683   -24.00454098   -23.53729590   -22.98956377   -22.42006778   -21.87477707   -21.38820732
     2.80000000   -28.80867083   -25.09574653   -24.77958303   -24.31594870   -23.77013774   -23.20057365   -22.65368385   -22.16468262
     2.90000000   -29.78044460   -25.86900783   -25.55628612   -25.09600848   -24.55203865   -23.98247584   -23.43413936   -22.94288474
     3.00000000   -30.75413343   -26.64405226   -26.33449060   -25.87734005   -25.33513257   -24.76562708   -24.21597784   -23.72262991
