  1.85333333E+00  1.16822430E-01
  1.88000000E+00  1.01748568E-01
  1.90666667E+00  7.91377751E-02
  1.93333333E+00  1.46970154E-01
  1.96000000E+00  6.02954477E-02
  1.98666667E+00  8.29062406E-02
  2.01333333E+00  7.16008441E-02
  2.04000000E+00  6.40639132E-02
  2.06666667E+00  8.29062406E-02
  2.09333333E+00  7.53693096E-02
  2.12000000E+00  4.14531203E-02
  2.14666667E+00  4.52215858E-02
  2.17333333E+00  4.89900513E-02
  2.20000000E+00  4.52215858E-02
  2.22666667E+00  6.78323787E-02
  2.25333333E+00  4.89900513E-02
  2.28000000E+00  5.65269822E-02
  2.30666667E+00  4.14531203E-02
  2.33333333E+00  3.39161893E-02
  2.36000000E+00  1.88423274E-02
  2.38666667E+00  3.76846548E-02
  2.41333333E+00  2.63792584E-02
  2.44000000E+00  2.63792584E-02
  2.46666667E+00  3.39161893E-02
  2.49333333E+00  4.89900513E-02
  2.52000000E+00  2.63792584E-02
  2.54666667E+00  2.63792584E-02
  2.57333333E+00  1.50738619E-02
  2.60000000E+00  2.26107929E-02
  2.62666667E+00  2.63792584E-02
  2.65333333E+00  1.88423274E-02
  2.68000000E+00  3.76846548E-02
  2.70666667E+00  3.76846548E-03
  2.73333333E+00  1.88423274E-02
  2.76000000E+00  1.88423274E-02
  2.78666667E+00  1.50738619E-02
  2.81333333E+00  1.13053964E-02
  2.84000000E+00  7.53693096E-03
  2.86666667E+00  3.76846548E-03
  2.89333333E+00  1.13053964E-02
  2.92000000E+00  1.88423274E-02
  2.94666667E+00  2.26107929E-02
  2.97333333E+00  1.13053964E-02
  3.00000000E+00  2.63792584E-02
  3.02666667E+00  1.50738619E-02
  3.05333333E+00  1.13053964E-02
  3.08000000E+00  1.13053964E-02
  3.10666667E+00  2.63792584E-02
  3.13333333E+00  1.13053964E-02
  3.16000000E+00  7.53693096E-03
  3.18666667E+00  7.53693096E-03
  3.21333333E+00  7.53693096E-03
  3.24000000E+00  1.50738619E-02
  3.26666667E+00  7.53693096E-03
  3.29333333E+00  7.53693096E-03
  3.32000000E+00  1.88423274E-02
  3.34666667E+00  1.88423274E-02
  3.37333333E+00  7.53693096E-03
  3.40000000E+00  3.76846548E-03
  3.42666667E+00  1.13053964E-02
  3.45333333E+00  7.53693096E-03
  3.48000000E+00  1.13053964E-02
  3.50666667E+00  7.53693096E-03
  3.53333333E+00  7.53693096E-03
  3.56000000E+00  1.13053964E-02
  3.58666667E+00  7.53693096E-03
  3.61333333E+00  7.53693096E-03
  3.64000000E+00  3.76846548E-03
  3.66666667E+00  1.13053964E-02
  3.69333333E+00  7.53693096E-03
  3.72000000E+00  1.13053964E-02
  3.74666667E+00  7.53693096E-03
  3.77333333E+00  3.76846548E-03
  3.80000000E+00  7.53693096E-03
  3.82666667E+00  1.50738619E-02
  3.85333333E+00  3.76846548E-03
  3.88000000E+00  3.76846548E-03
  3.90666667E+00  0.00000000E+00
  3.93333333E+00  0.00000000E+00
  3.96000000E+00  0.00000000E+00
  3.98666667E+00  3.76846548E-03
  4.01333333E+00  3.76846548E-03
